Energy_240120_012	Is (A)_1_240120_012	Im (A)_1_240120_012	Is/Im (#)_1_240120_012	Keithley Source (A)_2_240120_012
-7.871001E+2	-5.006711E-10	5.544053E-11	-9.030778E+0	8.480423E-11
-7.870000E+2	-5.099222E-10	5.547460E-11	-9.191994E+0	8.536542E-11
-7.869000E+2	-5.191555E-10	5.543437E-11	-9.365228E+0	8.534345E-11
-7.868000E+2	-5.291576E-10	5.541258E-11	-9.549413E+0	8.516782E-11
-7.867001E+2	-5.423658E-10	5.541458E-11	-9.787421E+0	8.541470E-11
-7.866000E+2	-5.589364E-10	5.540137E-11	-1.008886E+1	8.550532E-11
-7.865000E+2	-5.789607E-10	5.538008E-11	-1.045431E+1	8.573858E-11
-7.864000E+2	-6.027920E-10	5.530762E-11	-1.089890E+1	8.589075E-11
-7.862999E+2	-6.286193E-10	5.532705E-11	-1.136188E+1	8.611533E-11
-7.862001E+2	-6.545904E-10	5.540023E-11	-1.181566E+1	8.622773E-11
-7.861001E+2	-6.850633E-10	5.531719E-11	-1.238428E+1	8.660747E-11
-7.859999E+2	-7.211787E-10	5.529218E-11	-1.304305E+1	8.651745E-11
-7.859000E+2	-7.549987E-10	5.528680E-11	-1.365604E+1	8.686733E-11
-7.858001E+2	-7.853280E-10	5.526458E-11	-1.421033E+1	8.717414E-11
-7.857000E+2	-8.196860E-10	5.525150E-11	-1.483554E+1	8.718213E-11
-7.855999E+2	-8.526415E-10	5.522027E-11	-1.544073E+1	8.737018E-11
-7.855001E+2	-8.832824E-10	5.522262E-11	-1.599494E+1	8.750674E-11
-7.854001E+2	-9.112018E-10	5.519199E-11	-1.650967E+1	8.759515E-11
-7.852999E+2	-9.368069E-10	5.518375E-11	-1.697614E+1	8.796381E-11
-7.852000E+2	-9.515593E-10	5.516245E-11	-1.725013E+1	8.796520E-11
-7.851001E+2	-9.499067E-10	5.512842E-11	-1.723080E+1	8.808740E-11
-7.850000E+2	-9.281853E-10	5.512592E-11	-1.683755E+1	8.834448E-11
-7.849001E+2	-8.920075E-10	5.511244E-11	-1.618523E+1	8.846287E-11
-7.848001E+2	-8.474674E-10	5.509253E-11	-1.538262E+1	8.855507E-11
-7.847000E+2	-7.965499E-10	5.502158E-11	-1.447705E+1	8.875441E-11
-7.846001E+2	-7.522528E-10	5.507678E-11	-1.365826E+1	8.882132E-11
-7.844999E+2	-7.096351E-10	5.502609E-11	-1.289634E+1	8.885091E-11
-7.844000E+2	-6.687326E-10	5.501389E-11	-1.215570E+1	8.870694E-11
-7.843001E+2	-6.428633E-10	5.499439E-11	-1.168962E+1	8.886959E-11
-7.842000E+2	-6.267946E-10	5.496311E-11	-1.140391E+1	8.882919E-11
-7.841000E+2	-6.171800E-10	5.495708E-11	-1.123022E+1	8.915483E-11
-7.840000E+2	-6.165056E-10	5.492343E-11	-1.122482E+1	8.948473E-11
-7.839000E+2	-6.218248E-10	5.489370E-11	-1.132780E+1	8.953296E-11
-7.838000E+2	-6.245939E-10	5.488167E-11	-1.138074E+1	8.965315E-11
-7.837001E+2	-6.186329E-10	5.487371E-11	-1.127376E+1	8.983289E-11
-7.836000E+2	-6.159964E-10	5.485747E-11	-1.122903E+1	9.001274E-11
-7.834999E+2	-6.279574E-10	5.481821E-11	-1.145527E+1	9.010084E-11
